q_val,accepted,attempts,rejected,insufficient,hit_count_mean,hit_count_std,rmse_mean,rmse_std,rmse_index_mean,rmse_index_std,rmse_nn_mean,rmse_nn_std,chamfer_mean,chamfer_std,chamfer_p2q_mean,chamfer_p2q_std,chamfer_q2p_mean,chamfer_q2p_std,pos_mae_mean,pos_mae_std,angle_unsigned_mean,angle_unsigned_std
-2.326530694961548,10.0,16.0,6.0,0.0,194.0,219.9345357146076,0.3695470541715622,0.08094583156818747,0.3695470541715622,0.08094583156818747,0.2375601664185524,0.07044799191431586,0.07997440288309007,0.037442227157777556,0.018234819383360447,0.00977446517040006,0.06173958349972963,0.031054868203214632,0.1626242145895958,0.03379063435883786,56.91465187072754,4.359490459652937
-2.265305995941162,10.0,14.0,4.0,0.0,189.0,111.36696098933471,0.307334466278553,0.09718191954261776,0.307334466278553,0.09718191954261776,0.2056918427348137,0.07764149027900762,0.06166235298733227,0.03842668465571846,0.013073321216506884,0.00872943842573711,0.04858903177082539,0.03143301887626832,0.13436858654022216,0.042179851703037584,55.72053146362305,4.072105330327245
-2.2040815353393555,10.0,14.0,4.0,0.0,148.4,90.6677450916256,0.3589502781629562,0.08087998963976219,0.3589502781629562,0.08087998963976219,0.2401347815990448,0.06745829909953958,0.0795977319125086,0.040216549415062766,0.01711689685471356,0.013941985041745894,0.062480835057795045,0.0326552952504802,0.16284491047263144,0.04168033478436481,56.449978256225585,4.8836413155029215
-2.142857074737549,10.0,16.0,6.0,0.0,180.6,98.78582894322443,0.38538557291030884,0.056064845088849985,0.38538557291030884,0.056064845088849985,0.24990174621343614,0.04287178846644151,0.0826665069675073,0.023501687690640708,0.016546697146259247,0.012304978804999268,0.06611980982124806,0.01895741647761585,0.17029958367347717,0.0277223775807289,56.814988708496095,5.154148527522104
-2.081632614135742,10.0,14.0,4.0,0.0,228.3,127.95471855308814,0.32170889526605606,0.1028320371694474,0.32170889526605606,0.1028320371694474,0.20973552763462067,0.08610980008249158,0.06535922470502556,0.03792690637523316,0.010685945861041546,0.010392622089946065,0.054673278843984006,0.03357196821465411,0.14234125427901745,0.04661919914692047,56.254661560058594,2.958835709107771
-2.0204081535339355,10.0,16.0,6.0,0.0,174.8,119.83471950983154,0.32290369272232056,0.0811780973336944,0.32290369272232056,0.0811780973336944,0.21113730669021608,0.07145972912773209,0.06918876889394596,0.03542809354803497,0.01917439914541319,0.014579765332919567,0.05001436974853277,0.027542772501001206,0.1421759095042944,0.03749807274654451,56.25021667480469,5.09798894324773
-1.959183692932129,10.0,15.0,5.0,0.0,165.2,104.57322793143567,0.322466154396534,0.07959071856549442,0.322466154396534,0.07959071856549442,0.20194560810923576,0.07011411398014737,0.0668558395234868,0.032328450008886636,0.018845050665549933,0.015071376997085205,0.04801078885793686,0.026622155997138318,0.14322200007736682,0.03807540448392471,58.54999694824219,4.530377167429616
-1.8979592323303223,10.0,17.0,7.0,0.0,123.0,59.62885207682603,0.3790985196828842,0.06210570941392191,0.3790985196828842,0.06210570941392191,0.24738887324929237,0.06587080005934443,0.09155983347445726,0.035477339562095166,0.025672592408955097,0.01595161241455494,0.06588724106550217,0.02989477730586095,0.16890244856476783,0.030380502009088494,59.117596817016604,3.599350585377604
-1.836734652519226,10.0,19.0,9.0,0.0,198.5,91.29649500391567,0.35156393647193906,0.09975899353537451,0.35156393647193906,0.09975899353537451,0.22402354776859285,0.08749749281493534,0.07853863527998328,0.04454518914156572,0.01935791885480285,0.014667421146429079,0.059180716425180434,0.03704736443360163,0.15596963055431842,0.04872641034763842,56.68357810974121,3.036271849630393
-1.7755101919174194,10.0,18.0,8.0,0.0,153.1,88.13449948799845,0.3592306599020958,0.05605507244209626,0.3592306599020958,0.05605507244209626,0.23721882104873657,0.07742755762558545,0.08087930139154195,0.038801866114416286,0.01828585546463728,0.010545503215456036,0.06259344592690468,0.033771185006419506,0.15890595689415932,0.031127469545609736,54.47194900512695,4.35339218202529
-1.7142857313156128,10.0,13.0,3.0,0.0,181.2,110.14426902930538,0.3244271859526634,0.10225684217990574,0.3244271859526634,0.10225684217990574,0.21461828723549842,0.0902746288512454,0.08080827649100683,0.04889137102773286,0.02456462159170769,0.019188299831250956,0.056243654899299146,0.03497311671368009,0.1401426862925291,0.04839997231509512,59.78120346069336,6.078846346868228
-1.6530611515045166,10.0,15.0,5.0,0.0,189.1,108.94535327401532,0.3370084524154663,0.11440818386246668,0.3370084524154663,0.11440818386246668,0.22577402144670486,0.09815686438510386,0.07995335353771224,0.05311483123140801,0.01805177890928462,0.014650477652721044,0.06190157462842762,0.042603456762277496,0.1504485297948122,0.055960805177123374,58.732011795043945,4.944384929691563
-1.59183669090271,10.0,18.0,8.0,0.0,150.9,106.55369538406447,0.357941147685051,0.09437247882503319,0.357941147685051,0.09437247882503319,0.24274425879120826,0.07224416580270916,0.0943397143855691,0.04819655363333809,0.02912321491166949,0.0222714555871642,0.0652164994738996,0.0310750873352778,0.15867493934929372,0.04269199203036862,57.5696964263916,5.611364592911394
-1.5306122303009033,10.0,15.0,5.0,0.0,229.8,134.86496950654015,0.27997503578662875,0.09509677000828162,0.27997503578662875,0.09509677000828162,0.19368159845471383,0.07021288507889975,0.0540636467456352,0.0364384830941765,0.010147305921418593,0.01167755052793439,0.0439163408242166,0.026571140338314186,0.12586904279887676,0.045602591322787024,54.469059753417966,4.4207096869169265
-1.4693877696990967,10.0,15.0,5.0,0.0,155.9,85.64280471820152,0.35532336086034777,0.10170228374620378,0.35532336086034777,0.10170228374620378,0.25133648663759234,0.08115423572060144,0.09524351307190955,0.0509951455534349,0.025381730450317264,0.016183354364828224,0.06986178262159229,0.03703676397028708,0.15511304065585135,0.0482953668856885,56.946156692504886,3.5165189731866633
-1.40816330909729,10.0,13.0,3.0,0.0,195.7,132.68764072060367,0.33117824643850324,0.08689728475767494,0.33117824643850324,0.08689728475767494,0.22979692444205285,0.07881080465656162,0.08076615919126198,0.042761823621840264,0.01946999503998086,0.013558093878807877,0.06129616415128112,0.03516827843231422,0.15032727047801017,0.04413087364098868,56.67548713684082,6.982679249831625
-1.3469387292861938,10.0,13.0,3.0,0.0,141.7,92.2908987928929,0.3323298439383507,0.08661845775440143,0.3323298439383507,0.08661845775440143,0.2134497992694378,0.06509606563561539,0.0797343838843517,0.04177909971532378,0.029973696486558767,0.017624928259300565,0.049760687397792935,0.02759228846564397,0.15054895542562008,0.038954639120375764,55.42137260437012,4.813952518092524
-1.2857142686843872,10.0,10.0,0.0,0.0,231.9,163.54721030943938,0.33080424815416337,0.0907531950571426,0.33080424815416337,0.0907531950571426,0.2259739711880684,0.0847099521470039,0.08633662400534377,0.06247045523158159,0.026201688626315445,0.02421059665605906,0.06013493537902832,0.04120065995602059,0.1466013990342617,0.04879333007996857,56.11569366455078,8.133158903944553
-1.2244898080825806,10.0,28.0,18.0,0.0,147.2,111.65375049679254,0.3657271459698677,0.11696745268967389,0.3657271459698677,0.11696745268967389,0.2544341288506985,0.09726465553483657,0.11816735888132826,0.07032971737816064,0.04355012156302109,0.028726894453364564,0.07461723731830716,0.0469535204496241,0.1661583848297596,0.05742937176930972,55.90979270935058,7.056524182101381
-1.1632652282714844,10.0,15.0,5.0,0.0,193.5,131.9418432492134,0.3325842708349228,0.09834807487126929,0.3325842708349228,0.09834807487126929,0.24682345390319824,0.08094993179938816,0.09267191180842929,0.05364007378642613,0.02363747443887405,0.019729657695125843,0.06903443736955524,0.03748979900728221,0.14980119988322257,0.04737283523858581,54.104346084594724,6.684414719135679
-1.1020407676696777,10.0,20.0,10.0,0.0,128.3,73.37445059419525,0.38182116150856016,0.07812661968820114,0.38182116150856016,0.07812661968820114,0.25546296685934067,0.07930185589165006,0.1070674164686352,0.06510582764240234,0.03509199698455632,0.02575818486280435,0.07197541948407889,0.04480834690216225,0.17085073739290238,0.0415992301451893,55.29980125427246,5.430821563999606
-1.040816307067871,10.0,16.0,6.0,0.0,148.2,80.19077253649574,0.38658357560634615,0.06869449946789893,0.38658357560634615,0.06869449946789893,0.2527263343334198,0.07411594033853894,0.10429747328162194,0.047065835004926476,0.03397528678178787,0.0153313749817666,0.07032218649983406,0.03739820862182992,0.16921040788292885,0.036693481485767336,57.17845153808594,6.85300419008787
-0.9795918464660645,10.0,12.0,2.0,0.0,122.7,72.44038928664037,0.38473036140203476,0.11086074846189808,0.38473036140203476,0.11086074846189808,0.2730229675769806,0.10351233937766693,0.1224925949703902,0.08177460836264408,0.036917894659563896,0.027215781803607834,0.0855747003108263,0.05617273864082959,0.1763068825006485,0.05758507350458409,53.780382537841795,5.52089308880143
-0.918367326259613,10.0,13.0,3.0,0.0,171.8,97.52210005942243,0.3834530934691429,0.1288389450838733,0.3834530934691429,0.1288389450838733,0.2657319724559784,0.10278093856865801,0.11491668046219275,0.07559672869185917,0.033557707525324075,0.023279347320326986,0.08135897293686867,0.0547290031052432,0.17263702154159546,0.06275799796202389,53.85288772583008,5.48127703776747
-0.8571428060531616,10.0,20.0,10.0,0.0,147.1,148.85056264589664,0.3663343623280525,0.09663116391286798,0.3663343623280525,0.09663116391286798,0.25131913274526596,0.08487915668571584,0.10641142873209901,0.05843423158752908,0.0330224234436173,0.018152759707070545,0.07338900528848172,0.04574747061499401,0.16701234728097916,0.049185014347757454,54.15531463623047,4.507328347397005
-0.795918345451355,10.0,14.0,4.0,0.0,173.9,128.3833711973634,0.3760670989751816,0.09973526518203117,0.3760670989751816,0.09973526518203117,0.2869423866271973,0.09700756291409228,0.12972302287234924,0.08045267837663718,0.035466477082809436,0.028207459201541288,0.09425654578953982,0.05464160513543395,0.1734331488609314,0.05062400423864449,53.2390495300293,4.676936680076726
-0.7346938848495483,10.0,18.0,8.0,0.0,171.4,108.94971317080187,0.31059708893299104,0.10909248810103667,0.31059708893299104,0.10909248810103667,0.21767829060554506,0.07920952076073762,0.0776154889317695,0.07141302609954502,0.023397533647948877,0.028558727225312476,0.05421795528382063,0.044285755924037475,0.13724063336849213,0.05250531116695736,54.39872703552246,2.7332716203943956
-0.6734693646430969,10.0,18.0,8.0,0.0,170.3,97.12883197073873,0.37749551236629486,0.11894954565790616,0.37749551236629486,0.11894954565790616,0.2446621522307396,0.09226231086034023,0.10460280264960602,0.07837548041111558,0.03565542876021936,0.03389849369594921,0.06894737388938665,0.048205812555780665,0.1699700780212879,0.06339632913561194,55.60600128173828,5.068321910521753
-0.6122448444366455,10.0,15.0,5.0,0.0,271.3,225.3907939557426,0.3568391531705856,0.09511271742607773,0.3568391531705856,0.09511271742607773,0.2686887338757515,0.09061928323492527,0.11107060166541487,0.07667353625976431,0.02606795954052359,0.027207605859671087,0.08500264212489128,0.05049820391218459,0.15989890918135644,0.047854860603907146,55.09048233032227,4.872293982455627
-0.5510203838348389,10.0,15.0,5.0,0.0,136.2,77.77248870905444,0.3956857487559319,0.12843368885060902,0.3956857487559319,0.12843368885060902,0.2844849780201912,0.10593143399757612,0.1339607142144814,0.09510495025056714,0.041714931116439403,0.031251905375650015,0.09224578309804202,0.06456791688989387,0.17989824265241622,0.06095431111077853,53.265123748779295,4.835186251585611
-0.48979589343070984,10.0,20.0,10.0,0.0,164.2,96.47984245426606,0.4214132562279701,0.13910458743551404,0.4214132562279701,0.13910458743551404,0.31492508947849274,0.10960567939841959,0.14527311185374855,0.08501325474802529,0.03365843119099736,0.024227903830875093,0.1116146806627512,0.06328540138660277,0.19131873473525046,0.06567646241568097,52.47747535705567,4.356599021523482
-0.4285714030265808,10.0,20.0,10.0,0.0,190.0,106.20922747106299,0.3541290730237961,0.14513529167961087,0.3541290730237961,0.14513529167961087,0.2698094196617603,0.14549329082730283,0.1320045467466116,0.12227829578269672,0.036740612238645554,0.03636420476934659,0.09526393450796604,0.08854173921414173,0.16163922548294068,0.0729168918507465,56.448677444458006,5.996897463654797
-0.3673469126224518,10.0,26.0,16.0,0.0,179.6,127.27152077350219,0.3767551153898239,0.12100014781584086,0.3767551153898239,0.12100014781584086,0.28376481533050535,0.1019319010661016,0.12536739576607941,0.07687227636028045,0.030679748766124247,0.02430880446870975,0.09468764699995517,0.059224883851514684,0.17360885664820672,0.0606621297555095,55.18769798278809,5.287946629099435
-0.30612242221832275,10.0,15.0,5.0,0.0,238.8,174.7265291820335,0.3929048925638199,0.11423426749453588,0.3929048925638199,0.11423426749453588,0.2944208085536957,0.09796884435820001,0.13211500317556785,0.0777138084863851,0.027665833837818354,0.023494956499760446,0.10444916933774948,0.05671904588602492,0.18315194323658943,0.05763316439808244,56.72212448120117,4.118540238305244
-0.24489793181419373,10.0,10.0,0.0,0.0,129.7,98.75631625369589,0.4355978354811668,0.17243194190733854,0.4355978354811668,0.17243194190733854,0.3313527129590511,0.1476175504422841,0.17512794964713976,0.11918388691586664,0.0410119345295243,0.03577287774765677,0.13411601511761545,0.09237593723898237,0.20308917313814162,0.08429197740524279,56.394086837768555,6.681136045420948
-0.1836734414100647,10.0,17.0,7.0,0.0,132.5,98.89110172305696,0.41541898548603057,0.1472233300942696,0.41541898548603057,0.1472233300942696,0.31792683601379396,0.13196266967766468,0.16380801615305246,0.11818197290664958,0.044372411305084826,0.03833343000301909,0.11943560484796763,0.08326046014983869,0.19542286098003386,0.07534272992315928,54.69620132446289,5.605817183914799
-0.12244895100593567,10.0,22.0,12.0,0.0,130.7,47.07026662342163,0.5048727944493294,0.14146385301036477,0.5048727944493294,0.14146385301036477,0.3714887797832489,0.1197439871131207,0.19684407589957117,0.10196289212468808,0.04450153848156333,0.03142527561493649,0.15234253741800785,0.08440206845440246,0.23660425394773482,0.06815053245855535,55.802096939086915,6.226160053775238
-0.06122449040412903,10.0,12.0,2.0,0.0,154.2,87.03194815698428,0.4299073502421379,0.16476389053780005,0.4299073502421379,0.16476389053780005,0.3037291571497917,0.13060392283784852,0.1404949851334095,0.10077116051205764,0.031426331121474506,0.02287677391000317,0.109068654011935,0.08548546302161122,0.19637986049056053,0.07777796203342906,54.36910896301269,7.139112044561276
0.0,10.0,15.0,5.0,0.0,151.5,100.54576072614897,0.3715169668197632,0.14517253126952734,0.3715169668197632,0.14517253126952734,0.2527811676263809,0.12155964228884625,0.10977453524246812,0.09969649427550954,0.029429531935602427,0.024662582593831688,0.0803450033068657,0.07821096700947403,0.16974264830350877,0.06938465152278335,55.36514854431152,5.915508828776035
